Brood Year,Return Year,FreshwaterAge,OceanAge,RiverSystem,NumberOfReturns
2007,2013,3,2,Igushik,0
2007,2014,3,3,Igushik,0
2007,2015,3,4,Igushik,0
2008,2010,0,1,Igushik,0
2008,2011,0,2,Igushik,0
2008,2012,0,3,Igushik,0
2008,2013,0,4,Igushik,0
2008,2014,0,5,Igushik,0
2008,2011,1,1,Igushik,0
2008,2012,1,2,Igushik,65186
2008,2013,1,3,Igushik,618939
2008,2014,1,4,Igushik,2860
2008,2015,1,5,Igushik,0
2008,2012,2,1,Igushik,0
2008,2013,2,2,Igushik,45489
2008,2014,2,3,Igushik,57804
2008,2015,2,4,Igushik,0
2008,2013,3,1,Igushik,0
2008,2014,3,2,Igushik,0
2008,2015,3,3,Igushik,0
2008,2016,3,4,Igushik,NA
2009,2011,0,1,Igushik,0
2009,2012,0,2,Igushik,0
2009,2013,0,3,Igushik,0
2009,2014,0,4,Igushik,0
2009,2015,0,5,Igushik,0
2009,2012,1,1,Igushik,0
2009,2013,1,2,Igushik,153669
2009,2014,1,3,Igushik,771589
2009,2015,1,4,Igushik,0
2009,2016,1,5,Igushik,NA
2009,2013,2,1,Igushik,0
2009,2014,2,2,Igushik,56925
2009,2015,2,3,Igushik,1819
2009,2016,2,4,Igushik,NA
2009,2014,3,1,Igushik,0
2009,2015,3,2,Igushik,0
2009,2016,3,3,Igushik,NA
2009,2017,3,4,Igushik,NA
2010,2012,0,1,Igushik,0
2010,2013,0,2,Igushik,0
2010,2014,0,3,Igushik,0
2010,2015,0,4,Igushik,0
2010,2016,0,5,Igushik,NA
2010,2013,1,1,Igushik,0
2010,2014,1,2,Igushik,580297
2010,2015,1,3,Igushik,1139828
2010,2016,1,4,Igushik,NA
2010,2017,1,5,Igushik,NA
2010,2014,2,1,Igushik,0
2010,2015,2,2,Igushik,495
2010,2016,2,3,Igushik,NA
2010,2017,2,4,Igushik,NA
2010,2015,3,1,Igushik,0
2010,2016,3,2,Igushik,NA
2010,2017,3,3,Igushik,NA
2010,2018,3,4,Igushik,NA
2011,2013,0,1,Igushik,0
2011,2014,0,2,Igushik,832
2011,2015,0,3,Igushik,0
2011,2016,0,4,Igushik,NA
2011,2017,0,5,Igushik,NA
2011,2014,1,1,Igushik,0
2011,2015,1,2,Igushik,503380
2011,2016,1,3,Igushik,NA
2011,2017,1,4,Igushik,NA
2011,2018,1,5,Igushik,NA
2011,2015,2,1,Igushik,0
2011,2016,2,2,Igushik,NA
2011,2017,2,3,Igushik,NA
2011,2018,2,4,Igushik,NA
2011,2016,3,1,Igushik,NA
2011,2017,3,2,Igushik,NA
2011,2018,3,3,Igushik,NA
2011,2019,3,4,Igushik,NA
2012,2014,0,1,Igushik,0
2012,2015,0,2,Igushik,385
2012,2016,0,3,Igushik,NA
2012,2017,0,4,Igushik,NA
2012,2018,0,5,Igushik,NA
2012,2015,1,1,Igushik,0
2012,2016,1,2,Igushik,NA
2012,2017,1,3,Igushik,NA
2012,2018,1,4,Igushik,NA
2012,2019,1,5,Igushik,NA
2012,2016,2,1,Igushik,NA
2012,2017,2,2,Igushik,NA
2012,2018,2,3,Igushik,NA
2012,2019,2,4,Igushik,NA
2012,2017,3,1,Igushik,NA
2012,2018,3,2,Igushik,NA
2012,2019,3,3,Igushik,NA
2012,2020,3,4,Igushik,NA
2013,2015,0,1,Igushik,0
2013,2016,0,2,Igushik,NA
2013,2017,0,3,Igushik,NA
2013,2018,0,4,Igushik,NA
2013,2019,0,5,Igushik,NA
2013,2016,1,1,Igushik,NA
2013,2017,1,2,Igushik,NA
2013,2018,1,3,Igushik,NA
2013,2019,1,4,Igushik,NA
2013,2020,1,5,Igushik,NA
2013,2017,2,1,Igushik,NA
2013,2018,2,2,Igushik,NA
2013,2019,2,3,Igushik,NA
2013,2020,2,4,Igushik,NA
2013,2018,3,1,Igushik,NA
2013,2019,3,2,Igushik,NA
2013,2020,3,3,Igushik,NA
2013,2021,3,4,Igushik,NA
2014,2016,0,1,Igushik,NA
2014,2017,0,2,Igushik,NA
2014,2018,0,3,Igushik,NA
2014,2019,0,4,Igushik,NA
2014,2020,0,5,Igushik,NA
2014,2017,1,1,Igushik,NA
2014,2018,1,2,Igushik,NA
2014,2019,1,3,Igushik,NA
2014,2020,1,4,Igushik,NA
2014,2021,1,5,Igushik,NA
2014,2018,2,1,Igushik,NA
2014,2019,2,2,Igushik,NA
2014,2020,2,3,Igushik,NA
2014,2021,2,4,Igushik,NA
2014,2019,3,1,Igushik,NA
2014,2020,3,2,Igushik,NA
2014,2021,3,3,Igushik,NA
2014,2022,3,4,Igushik,NA
2015,2017,0,1,Igushik,NA
2015,2018,0,2,Igushik,NA
2015,2019,0,3,Igushik,NA
2015,2020,0,4,Igushik,NA
2015,2021,0,5,Igushik,NA
2015,2018,1,1,Igushik,NA
2015,2019,1,2,Igushik,NA
2015,2020,1,3,Igushik,NA
2015,2021,1,4,Igushik,NA
2015,2022,1,5,Igushik,NA
2015,2019,2,1,Igushik,NA
2015,2020,2,2,Igushik,NA
2015,2021,2,3,Igushik,NA
2015,2022,2,4,Igushik,NA
2015,2020,3,1,Igushik,NA
2015,2021,3,2,Igushik,NA
2015,2022,3,3,Igushik,NA
2015,2023,3,4,Igushik,NA
1955,1957,0,1,Wood,NA
1955,1958,0,2,Wood,NA
1955,1959,0,3,Wood,NA
1955,1960,0,4,Wood,NA
1955,1961,0,5,Wood,NA
1955,1958,1,1,Wood,NA
1955,1959,1,2,Wood,NA
1955,1960,1,3,Wood,NA
1955,1961,1,4,Wood,NA
1955,1962,1,5,Wood,NA
1955,1959,2,1,Wood,NA
1955,1960,2,2,Wood,NA
1955,1961,2,3,Wood,NA
1955,1962,2,4,Wood,NA
1955,1960,3,1,Wood,NA
1955,1961,3,2,Wood,NA
1955,1962,3,3,Wood,NA
1955,1963,3,4,Wood,0
1956,1958,0,1,Wood,NA
1956,1959,0,2,Wood,NA
1956,1960,0,3,Wood,NA
1956,1961,0,4,Wood,NA
1956,1962,0,5,Wood,NA
1956,1959,1,1,Wood,NA
1956,1960,1,2,Wood,NA
1956,1961,1,3,Wood,NA
1956,1962,1,4,Wood,NA
1956,1963,1,5,Wood,0
1956,1960,2,1,Wood,NA
1956,1961,2,2,Wood,NA
1956,1962,2,3,Wood,NA
1956,1963,2,4,Wood,0
1956,1961,3,1,Wood,NA
1956,1962,3,2,Wood,NA
1956,1963,3,3,Wood,0
1956,1964,3,4,Wood,0
1957,1959,0,1,Wood,NA
1957,1960,0,2,Wood,NA
1957,1961,0,3,Wood,NA
1957,1962,0,4,Wood,NA
1957,1963,0,5,Wood,0
1957,1960,1,1,Wood,NA
1957,1961,1,2,Wood,NA
1957,1962,1,3,Wood,NA
1957,1963,1,4,Wood,0
1957,1964,1,5,Wood,0
1957,1961,2,1,Wood,NA
1957,1962,2,2,Wood,NA
1957,1963,2,3,Wood,45045
1957,1964,2,4,Wood,0
1957,1962,3,1,Wood,NA
1957,1963,3,2,Wood,0
1957,1964,3,3,Wood,0
1957,1965,3,4,Wood,0
1958,1960,0,1,Wood,NA
1958,1961,0,2,Wood,NA
1958,1962,0,3,Wood,NA
1958,1963,0,4,Wood,0
1958,1964,0,5,Wood,0
1958,1961,1,1,Wood,NA
1958,1962,1,2,Wood,NA
1958,1963,1,3,Wood,451856
1958,1964,1,4,Wood,0
1958,1965,1,5,Wood,0
1958,1962,2,1,Wood,NA
1958,1963,2,2,Wood,172395
1958,1964,2,3,Wood,26803
1958,1965,2,4,Wood,0
1958,1963,3,1,Wood,0
1958,1964,3,2,Wood,0
1958,1965,3,3,Wood,0
1958,1966,3,4,Wood,0
1959,1961,0,1,Wood,NA
1959,1962,0,2,Wood,NA
1959,1963,0,3,Wood,0
1959,1964,0,4,Wood,239
1959,1965,0,5,Wood,0
1959,1962,1,1,Wood,NA
1959,1963,1,2,Wood,907852
1959,1964,1,3,Wood,458540
1959,1965,1,4,Wood,0
1959,1966,1,5,Wood,0
1959,1963,2,1,Wood,15166
1959,1964,2,2,Wood,316785
1959,1965,2,3,Wood,39543
1959,1966,2,4,Wood,0
1959,1964,3,1,Wood,0
1959,1965,3,2,Wood,0
1959,1966,3,3,Wood,0
1959,1967,3,4,Wood,0
1960,1962,0,1,Wood,NA
1960,1963,0,2,Wood,0
1960,1964,0,3,Wood,263
1960,1965,0,4,Wood,0
1960,1966,0,5,Wood,0
1960,1963,1,1,Wood,5684
1960,1964,1,2,Wood,1610958
1960,1965,1,3,Wood,942241
1960,1966,1,4,Wood,4277
1960,1967,1,5,Wood,0
1960,1964,2,1,Wood,69
1960,1965,2,2,Wood,96536
1960,1966,2,3,Wood,88896
1960,1967,2,4,Wood,0
1960,1965,3,1,Wood,0
1960,1966,3,2,Wood,0
1960,1967,3,3,Wood,0
1960,1968,3,4,Wood,0
1961,1963,0,1,Wood,0
1961,1964,0,2,Wood,148
1961,1965,0,3,Wood,2736
1961,1966,0,4,Wood,0
1961,1967,0,5,Wood,0
1961,1964,1,1,Wood,0
1961,1965,1,2,Wood,218861
1961,1966,1,3,Wood,1422998
1961,1967,1,4,Wood,871
1961,1968,1,5,Wood,0
1961,1965,2,1,Wood,0
1961,1966,2,2,Wood,13440
1961,1967,2,3,Wood,25286
1961,1968,2,4,Wood,684
1961,1966,3,1,Wood,0
1961,1967,3,2,Wood,0
1961,1968,3,3,Wood,0
1961,1969,3,4,Wood,0
1962,1964,0,1,Wood,0
1962,1965,0,2,Wood,851
1962,1966,0,3,Wood,0
1962,1967,0,4,Wood,504
1962,1968,0,5,Wood,0
1962,1965,1,1,Wood,1739
1962,1966,1,2,Wood,970915
1962,1967,1,3,Wood,422690
1962,1968,1,4,Wood,4124
1962,1969,1,5,Wood,0
1962,1966,2,1,Wood,95
1962,1967,2,2,Wood,109138
1962,1968,2,3,Wood,40572
1962,1969,2,4,Wood,0
1962,1967,3,1,Wood,0
1962,1968,3,2,Wood,0
1962,1969,3,3,Wood,243
1962,1970,3,4,Wood,0
1963,1965,0,1,Wood,0
1963,1966,0,2,Wood,0
1963,1967,0,3,Wood,0
1963,1968,0,4,Wood,0
1963,1969,0,5,Wood,0
1963,1966,1,1,Wood,0
1963,1967,1,2,Wood,591145
1963,1968,1,3,Wood,947041
1963,1969,1,4,Wood,0
1963,1970,1,5,Wood,0
1963,1967,2,1,Wood,659
1963,1968,2,2,Wood,53835
1963,1969,2,3,Wood,39341
1963,1970,2,4,Wood,814
1963,1968,3,1,Wood,0
1963,1969,3,2,Wood,0
1963,1970,3,3,Wood,0
1963,1971,3,4,Wood,0
1964,1966,0,1,Wood,0
1964,1967,0,2,Wood,0
1964,1968,0,3,Wood,5167
1964,1969,0,4,Wood,0
1964,1970,0,5,Wood,0
1964,1967,1,1,Wood,117
1964,1968,1,2,Wood,492966
1964,1969,1,3,Wood,320746
1964,1970,1,4,Wood,0
1964,1971,1,5,Wood,0
1964,1968,2,1,Wood,910
1964,1969,2,2,Wood,386106
1964,1970,2,3,Wood,80891
1964,1971,2,4,Wood,0
1964,1969,3,1,Wood,0
1964,1970,3,2,Wood,0
1964,1971,3,3,Wood,0
1964,1972,3,4,Wood,0
1965,1967,0,1,Wood,0
1965,1968,0,2,Wood,2071
1965,1969,0,3,Wood,2100
1965,1970,0,4,Wood,0
1965,1971,0,5,Wood,0
1965,1968,1,1,Wood,595
1965,1969,1,2,Wood,597032
1965,1970,1,3,Wood,1024258
1965,1971,1,4,Wood,4897
1965,1972,1,5,Wood,0
1965,1969,2,1,Wood,134
1965,1970,2,2,Wood,171819
1965,1971,2,3,Wood,218813
1965,1972,2,4,Wood,0
1965,1970,3,1,Wood,0
1965,1971,3,2,Wood,0
1965,1972,3,3,Wood,0
1965,1973,3,4,Wood,0
1966,1968,0,1,Wood,0
1966,1969,0,2,Wood,0
1966,1970,0,3,Wood,0
1966,1971,0,4,Wood,0
1966,1972,0,5,Wood,0
1966,1969,1,1,Wood,5584
1966,1970,1,2,Wood,959032
1966,1971,1,3,Wood,1205631
1966,1972,1,4,Wood,5650
1966,1973,1,5,Wood,316
1966,1970,2,1,Wood,223
1966,1971,2,2,Wood,50018
1966,1972,2,3,Wood,64076
1966,1973,2,4,Wood,248
1966,1971,3,1,Wood,0
1966,1972,3,2,Wood,0
1966,1973,3,3,Wood,0
1966,1974,3,4,Wood,0
1967,1969,0,1,Wood,0
1967,1970,0,2,Wood,0
1967,1971,0,3,Wood,7435
1967,1972,0,4,Wood,328
1967,1973,0,5,Wood,39
1967,1970,1,1,Wood,1499
1967,1971,1,2,Wood,575431
1967,1972,1,3,Wood,289067
1967,1973,1,4,Wood,653
1967,1974,1,5,Wood,0
1967,1971,2,1,Wood,527
1967,1972,2,2,Wood,81500
1967,1973,2,3,Wood,97783
1967,1974,2,4,Wood,0
1967,1972,3,1,Wood,0
1967,1973,3,2,Wood,0
1967,1974,3,3,Wood,0
1967,1975,3,4,Wood,0
1968,1970,0,1,Wood,0
1968,1971,0,2,Wood,0
1968,1972,0,3,Wood,5656
1968,1973,0,4,Wood,0
1968,1974,0,5,Wood,0
1968,1971,1,1,Wood,909
1968,1972,1,2,Wood,552272
1968,1973,1,3,Wood,565465
1968,1974,1,4,Wood,4462
1968,1975,1,5,Wood,0
1968,1972,2,1,Wood,0
1968,1973,2,2,Wood,3926
1968,1974,2,3,Wood,21677
1968,1975,2,4,Wood,0
1968,1973,3,1,Wood,0
1968,1974,3,2,Wood,0
1968,1975,3,3,Wood,0
1968,1976,3,4,Wood,0
1969,1971,0,1,Wood,0
1969,1972,0,2,Wood,0
1969,1973,0,3,Wood,1899
1969,1974,0,4,Wood,0
1969,1975,0,5,Wood,0
1969,1972,1,1,Wood,0
1969,1973,1,2,Wood,60777
1969,1974,1,3,Wood,438024
1969,1975,1,4,Wood,10313
1969,1976,1,5,Wood,0
1969,1973,2,1,Wood,0
1969,1974,2,2,Wood,383878
1969,1975,2,3,Wood,94957
1969,1976,2,4,Wood,0
1969,1974,3,1,Wood,0
1969,1975,3,2,Wood,0
1969,1976,3,3,Wood,0
1969,1977,3,4,Wood,0
1970,1972,0,1,Wood,0
1970,1973,0,2,Wood,0
1970,1974,0,3,Wood,0
1970,1975,0,4,Wood,0
1970,1976,0,5,Wood,0
1970,1973,1,1,Wood,3952
1970,1974,1,2,Wood,1387915
1970,1975,1,3,Wood,1022201
1970,1976,1,4,Wood,0
1970,1977,1,5,Wood,0
1970,1974,2,1,Wood,4459
1970,1975,2,2,Wood,179643
1970,1976,2,3,Wood,49931
1970,1977,2,4,Wood,0
1970,1975,3,1,Wood,0
1970,1976,3,2,Wood,0
1970,1977,3,3,Wood,0
1970,1978,3,4,Wood,0
1971,1973,0,1,Wood,0
1971,1974,0,2,Wood,2468
1971,1975,0,3,Wood,19061
1971,1976,0,4,Wood,0
1971,1977,0,5,Wood,0
1971,1974,1,1,Wood,1697
1971,1975,1,2,Wood,444270
1971,1976,1,3,Wood,643532
1971,1977,1,4,Wood,0
1971,1978,1,5,Wood,0
1971,1975,2,1,Wood,0
1971,1976,2,2,Wood,202945
1971,1977,2,3,Wood,111167
1971,1978,2,4,Wood,0
1971,1976,3,1,Wood,0
1971,1977,3,2,Wood,0
1971,1978,3,3,Wood,0
1971,1979,3,4,Wood,0
1972,1974,0,1,Wood,0
1972,1975,0,2,Wood,1695
1972,1976,0,3,Wood,11223
1972,1977,0,4,Wood,0
1972,1978,0,5,Wood,0
1972,1975,1,1,Wood,1707
1972,1976,1,2,Wood,802386
1972,1977,1,3,Wood,422945
1972,1978,1,4,Wood,34889
1972,1979,1,5,Wood,0
1972,1976,2,1,Wood,0
1972,1977,2,2,Wood,41828
1972,1978,2,3,Wood,22008
1972,1979,2,4,Wood,0
1972,1977,3,1,Wood,0
1972,1978,3,2,Wood,0
1972,1979,3,3,Wood,0
1972,1980,3,4,Wood,0
1973,1975,0,1,Wood,0
1973,1976,0,2,Wood,645
1973,1977,0,3,Wood,1261
1973,1978,0,4,Wood,0
1973,1979,0,5,Wood,0
1973,1976,1,1,Wood,1245
1973,1977,1,2,Wood,233282
1973,1978,1,3,Wood,1154123
1973,1979,1,4,Wood,0
1973,1980,1,5,Wood,0
1973,1977,2,1,Wood,0
1973,1978,2,2,Wood,44714
1973,1979,2,3,Wood,24991
1973,1980,2,4,Wood,0
1973,1978,3,1,Wood,0
1973,1979,3,2,Wood,0
1973,1980,3,3,Wood,0
1973,1981,3,4,Wood,0
1974,1976,0,1,Wood,0
1974,1977,0,2,Wood,0
1974,1978,0,3,Wood,12417
1974,1979,0,4,Wood,0
1974,1980,0,5,Wood,0
1974,1977,1,1,Wood,2409
1974,1978,1,2,Wood,3403445
1974,1979,1,3,Wood,1924881
1974,1980,1,4,Wood,8334
1974,1981,1,5,Wood,0
1974,1978,2,1,Wood,4257
1974,1979,2,2,Wood,437456
1974,1980,2,3,Wood,100230
1974,1981,2,4,Wood,0
1974,1979,3,1,Wood,0
1974,1980,3,2,Wood,0
1974,1981,3,3,Wood,0
1974,1982,3,4,Wood,0
1975,1977,0,1,Wood,0
1975,1978,0,2,Wood,0
1975,1979,0,3,Wood,0
1975,1980,0,4,Wood,0
1975,1981,0,5,Wood,0
1975,1978,1,1,Wood,30667
1975,1979,1,2,Wood,1796332
1975,1980,1,3,Wood,2809724
1975,1981,1,4,Wood,7864
1975,1982,1,5,Wood,0
1975,1979,2,1,Wood,0
1975,1980,2,2,Wood,548783
1975,1981,2,3,Wood,1097316
1975,1982,2,4,Wood,0
1975,1980,3,1,Wood,0
1975,1981,3,2,Wood,0
1975,1982,3,3,Wood,0
1975,1983,3,4,Wood,0
1976,1978,0,1,Wood,0
1976,1979,0,2,Wood,0
1976,1980,0,3,Wood,0
1976,1981,0,4,Wood,0
1976,1982,0,5,Wood,0
1976,1979,1,1,Wood,1967
1976,1980,1,2,Wood,2652958
1976,1981,1,3,Wood,3010833
1976,1982,1,4,Wood,9227
1976,1983,1,5,Wood,0
1976,1980,2,1,Wood,4013
1976,1981,2,2,Wood,617473
1976,1982,2,3,Wood,290716
1976,1983,2,4,Wood,3349
1976,1981,3,1,Wood,0
1976,1982,3,2,Wood,0
1976,1983,3,3,Wood,0
1976,1984,3,4,Wood,0
1977,1979,0,1,Wood,0
1977,1980,0,2,Wood,0
1977,1981,0,3,Wood,0
1977,1982,0,4,Wood,0
1977,1983,0,5,Wood,0
1977,1980,1,1,Wood,19300
1977,1981,1,2,Wood,1275546
1977,1982,1,3,Wood,2444584
1977,1983,1,4,Wood,0
1977,1984,1,5,Wood,0
1977,1981,2,1,Wood,0
1977,1982,2,2,Wood,55898
1977,1983,2,3,Wood,27016
1977,1984,2,4,Wood,0
1977,1982,3,1,Wood,0
1977,1983,3,2,Wood,1968
1977,1984,3,3,Wood,0
1977,1985,3,4,Wood,0
1978,1980,0,1,Wood,0
1978,1981,0,2,Wood,0
1978,1982,0,3,Wood,0
1978,1983,0,4,Wood,0
1978,1984,0,5,Wood,0
1978,1981,1,1,Wood,0
1978,1982,1,2,Wood,1274166
1978,1983,1,3,Wood,688659
1978,1984,1,4,Wood,13288
1978,1985,1,5,Wood,0
1978,1982,2,1,Wood,2794
1978,1983,2,2,Wood,1025110
1978,1984,2,3,Wood,113191
1978,1985,2,4,Wood,0
1978,1983,3,1,Wood,0
1978,1984,3,2,Wood,0
1978,1985,3,3,Wood,0
1978,1986,3,4,Wood,0
1979,1981,0,1,Wood,0
1979,1982,0,2,Wood,0
1979,1983,0,3,Wood,0
1979,1984,0,4,Wood,10445
1979,1985,0,5,Wood,0
1979,1982,1,1,Wood,16286
1979,1983,1,2,Wood,2360529
1979,1984,1,3,Wood,1708953
1979,1985,1,4,Wood,1419
1979,1986,1,5,Wood,0
1979,1983,2,1,Wood,0
1979,1984,2,2,Wood,31620
1979,1985,2,3,Wood,25417
1979,1986,2,4,Wood,0
1979,1984,3,1,Wood,0
1979,1985,3,2,Wood,0
1979,1986,3,3,Wood,0
1979,1987,3,4,Wood,0
1980,1982,0,1,Wood,0
1980,1983,0,2,Wood,0
1980,1984,0,3,Wood,0
1980,1985,0,4,Wood,0
1980,1986,0,5,Wood,0
1980,1983,1,1,Wood,0
1980,1984,1,2,Wood,472216
1980,1985,1,3,Wood,810844
1980,1986,1,4,Wood,1486
1980,1987,1,5,Wood,0
1980,1984,2,1,Wood,0
1980,1985,2,2,Wood,72534
1980,1986,2,3,Wood,114712
1980,1987,2,4,Wood,0
1980,1985,3,1,Wood,0
1980,1986,3,2,Wood,0
1980,1987,3,3,Wood,0
1980,1988,3,4,Wood,0
1981,1983,0,1,Wood,0
1981,1984,0,2,Wood,0
1981,1985,0,3,Wood,0
1981,1986,0,4,Wood,2310
1981,1987,0,5,Wood,0
1981,1984,1,1,Wood,0
1981,1985,1,2,Wood,613922
1981,1986,1,3,Wood,1383072
1981,1987,1,4,Wood,0
1981,1988,1,5,Wood,0
1981,1985,2,1,Wood,0
1981,1986,2,2,Wood,69787
1981,1987,2,3,Wood,162822
1981,1988,2,4,Wood,0
1981,1986,3,1,Wood,0
1981,1987,3,2,Wood,0
1981,1988,3,3,Wood,0
1981,1989,3,4,Wood,0
1982,1984,0,1,Wood,0
1982,1985,0,2,Wood,0
1982,1986,0,3,Wood,0
1982,1987,0,4,Wood,0
1982,1988,0,5,Wood,0
1982,1985,1,1,Wood,3628
1982,1986,1,2,Wood,533178
1982,1987,1,3,Wood,1388423
1982,1988,1,4,Wood,12821
1982,1989,1,5,Wood,0
1982,1986,2,1,Wood,0
1982,1987,2,2,Wood,125734
1982,1988,2,3,Wood,21586
1982,1989,2,4,Wood,0
1982,1987,3,1,Wood,0
1982,1988,3,2,Wood,0
1982,1989,3,3,Wood,0
1982,1990,3,4,Wood,0
1983,1985,0,1,Wood,0
1983,1986,0,2,Wood,0
1983,1987,0,3,Wood,1041
1983,1988,0,4,Wood,0
1983,1989,0,5,Wood,0
1983,1986,1,1,Wood,1359
1983,1987,1,2,Wood,1839383
1983,1988,1,3,Wood,1353389
1983,1989,1,4,Wood,2818
1983,1990,1,5,Wood,0
1983,1987,2,1,Wood,0
1983,1988,2,2,Wood,15114
1983,1989,2,3,Wood,113650
1983,1990,2,4,Wood,0
1983,1988,3,1,Wood,0
1983,1989,3,2,Wood,0
1983,1990,3,3,Wood,0
1983,1991,3,4,Wood,0
1984,1986,0,1,Wood,155
1984,1987,0,2,Wood,0
1984,1988,0,3,Wood,0
1984,1989,0,4,Wood,1241
1984,1990,0,5,Wood,0
1984,1987,1,1,Wood,382
1984,1988,1,2,Wood,586695
1984,1989,1,3,Wood,1499000
1984,1990,1,4,Wood,16112
1984,1991,1,5,Wood,0
1984,1988,2,1,Wood,0
1984,1989,2,2,Wood,80679
1984,1990,2,3,Wood,34558
1984,1991,2,4,Wood,0
1984,1989,3,1,Wood,0
1984,1990,3,2,Wood,0
1984,1991,3,3,Wood,0
1984,1992,3,4,Wood,0
1985,1987,0,1,Wood,0
1985,1988,0,2,Wood,8941
1985,1989,0,3,Wood,16157
1985,1990,0,4,Wood,563
1985,1991,0,5,Wood,0
1985,1988,1,1,Wood,1455
1985,1989,1,2,Wood,1380822
1985,1990,1,3,Wood,1822594
1985,1991,1,4,Wood,3605
1985,1992,1,5,Wood,0
1985,1989,2,1,Wood,0
1985,1990,2,2,Wood,44470
1985,1991,2,3,Wood,24716
1985,1992,2,4,Wood,843
1985,1990,3,1,Wood,0
1985,1991,3,2,Wood,0
1985,1992,3,3,Wood,0
1985,1993,3,4,Wood,0
1986,1988,0,1,Wood,0
1986,1989,0,2,Wood,3188
1986,1990,0,3,Wood,31947
1986,1991,0,4,Wood,1261
1986,1992,0,5,Wood,0
1986,1989,1,1,Wood,2187
1986,1990,1,2,Wood,1225884
1986,1991,1,3,Wood,2760108
1986,1992,1,4,Wood,20885
1986,1993,1,5,Wood,0
1986,1990,2,1,Wood,0
1986,1991,2,2,Wood,52691
1986,1992,2,3,Wood,78155
1986,1993,2,4,Wood,0
1986,1991,3,1,Wood,0
1986,1992,3,2,Wood,0
1986,1993,3,3,Wood,0
1986,1994,3,4,Wood,0
1987,1989,0,1,Wood,0
1987,1990,0,2,Wood,18995
1987,1991,0,3,Wood,74929
1987,1992,0,4,Wood,16959
1987,1993,0,5,Wood,0
1987,1990,1,1,Wood,0
1987,1991,1,2,Wood,1579965
1987,1992,1,3,Wood,991109
1987,1993,1,4,Wood,6777
1987,1994,1,5,Wood,0
1987,1991,2,1,Wood,148
1987,1992,2,2,Wood,87905
1987,1993,2,3,Wood,121126
1987,1994,2,4,Wood,0
1987,1992,3,1,Wood,0
1987,1993,3,2,Wood,0
1987,1994,3,3,Wood,0
1987,1995,3,4,Wood,0
1988,1990,0,1,Wood,0
1988,1991,0,2,Wood,7723
1988,1992,0,3,Wood,18868
1988,1993,0,4,Wood,4368
1988,1994,0,5,Wood,0
1988,1991,1,1,Wood,1124
1988,1992,1,2,Wood,1850506
1988,1993,1,3,Wood,1935323
1988,1994,1,4,Wood,12680
1988,1995,1,5,Wood,0
1988,1992,2,1,Wood,0
1988,1993,2,2,Wood,90117
1988,1994,2,3,Wood,57212
1988,1995,2,4,Wood,949
1988,1993,3,1,Wood,0
1988,1994,3,2,Wood,0
1988,1995,3,3,Wood,0
1988,1996,3,4,Wood,0
1989,1991,0,1,Wood,0
1989,1992,0,2,Wood,2349
1989,1993,0,3,Wood,19841
1989,1994,0,4,Wood,0
1989,1995,0,5,Wood,0
1989,1992,1,1,Wood,4110
1989,1993,1,2,Wood,2563487
1989,1994,1,3,Wood,2443447
1989,1995,1,4,Wood,2447
1989,1996,1,5,Wood,0
1989,1993,2,1,Wood,0
1989,1994,2,2,Wood,23864
1989,1995,2,3,Wood,46747
1989,1996,2,4,Wood,0
1989,1994,3,1,Wood,0
1989,1995,3,2,Wood,0
1989,1996,3,3,Wood,0
1989,1997,3,4,Wood,0
1990,1992,0,1,Wood,0
1990,1993,0,2,Wood,5651
1990,1994,0,3,Wood,23365
1990,1995,0,4,Wood,5426
1990,1996,0,5,Wood,0
1990,1993,1,1,Wood,1442
1990,1994,1,2,Wood,1122283
1990,1995,1,3,Wood,1824009
1990,1996,1,4,Wood,4644
1990,1997,1,5,Wood,911
1990,1994,2,1,Wood,1436
1990,1995,2,2,Wood,301351
1990,1996,2,3,Wood,264540
1990,1997,2,4,Wood,0
1990,1995,3,1,Wood,0
1990,1996,3,2,Wood,0
1990,1997,3,3,Wood,619
1990,1998,3,4,Wood,0
1991,1993,0,1,Wood,0
1991,1994,0,2,Wood,0
1991,1995,0,3,Wood,8271
1991,1996,0,4,Wood,0
1991,1997,0,5,Wood,0
1991,1994,1,1,Wood,12307
1991,1995,1,2,Wood,2739167
1991,1996,1,3,Wood,3167633
1991,1997,1,4,Wood,65018
1991,1998,1,5,Wood,0
1991,1995,2,1,Wood,0
1991,1996,2,2,Wood,51077
1991,1997,2,3,Wood,66660
1991,1998,2,4,Wood,132
1991,1996,3,1,Wood,0
1991,1997,3,2,Wood,0
1991,1998,3,3,Wood,0
1991,1999,3,4,Wood,0
1992,1994,0,1,Wood,0
1992,1995,0,2,Wood,8953
1992,1996,0,3,Wood,77658
1992,1997,0,4,Wood,6088
1992,1998,0,5,Wood,0
1992,1995,1,1,Wood,1295
1992,1996,1,2,Wood,2380886
1992,1997,1,3,Wood,1931609
1992,1998,1,4,Wood,0
1992,1999,1,5,Wood,0
1992,1996,2,1,Wood,0
1992,1997,2,2,Wood,85259
1992,1998,2,3,Wood,45424
1992,1999,2,4,Wood,1182
1992,1997,3,1,Wood,0
1992,1998,3,2,Wood,770
1992,1999,3,3,Wood,0
1992,2000,3,4,Wood,0
1993,1995,0,1,Wood,0
1993,1996,0,2,Wood,13405
1993,1997,0,3,Wood,1681
1993,1998,0,4,Wood,4109
1993,1999,0,5,Wood,0
